state,quarter,year,qtr_num,admin_period,ca_count,cb_count,rc_count,ulp_total,rc_certified,rc_cert_rate,ca_employees,rc_employees,ca_median_duration,rc_median_duration,ca_multi_allege_pct,n_retaliation,n_coercion,n_coercive_rules,n_bargaining,n_discrimination,n_surveillance,ca_count_lag1,ulp_total_lag1,n_retaliation_lag1,ca_count_lag2,ulp_total_lag2,n_retaliation_lag2,ca_count_lag4,ulp_total_lag4,n_retaliation_lag4,ca_yoy,rc_yoy
IA,2022Q3,2022,3,3_Labor_Restoration,19,8,0,27,0,,180.0,,147.0,,1.0,3,1,1,14,0,1,9.0,16.0,4.0,20.0,23.0,7.0,22.0,26.0,11.0,-13.636363636363635,-100.0
IA,2022Q4,2022,4,3_Labor_Restoration,25,6,2,31,2,1.0,230.0,12.0,125.0,52.0,1.0,8,3,1,11,4,8,19.0,27.0,3.0,9.0,16.0,4.0,15.0,20.0,11.0,66.66666666666667,0.0
IA,2023Q1,2023,1,3_Labor_Restoration,33,0,2,33,2,1.0,75.0,19.5,109.0,48.5,1.0,8,6,4,12,9,5,25.0,31.0,8.0,19.0,27.0,3.0,20.0,23.0,7.0,64.99999999999999,0.0
IA,2023Q2,2023,2,3_Labor_Restoration,28,7,4,35,2,0.5,400.0,7.0,295.0,39.0,1.0,7,2,3,17,4,3,33.0,33.0,8.0,25.0,31.0,8.0,9.0,16.0,4.0,211.11111111111111,-42.85714285714286
IA,2023Q3,2023,3,3_Labor_Restoration,18,1,3,19,2,0.6666666666666666,140.0,39.0,92.5,64.0,1.0,8,2,2,9,3,2,28.0,35.0,7.0,33.0,33.0,8.0,19.0,27.0,3.0,-5.263157894736848,inf
IA,2023Q4,2023,4,4_Cemex_Era,23,4,3,27,0,0.0,75.0,5.0,158.0,51.0,1.0,11,7,2,13,5,3,18.0,19.0,8.0,28.0,35.0,7.0,25.0,31.0,8.0,-7.9999999999999964,50.0
IA,2024Q1,2024,1,4_Cemex_Era,32,1,5,33,2,0.4,115.0,9.0,129.0,46.0,1.0,11,13,1,13,5,4,23.0,27.0,11.0,18.0,19.0,8.0,33.0,33.0,8.0,-3.0303030303030276,150.0
IA,2024Q2,2024,2,4_Cemex_Era,35,2,6,37,2,0.3333333333333333,100.0,31.0,143.0,24.5,1.0,15,4,5,17,10,4,32.0,33.0,11.0,23.0,27.0,11.0,28.0,35.0,7.0,25.0,50.0
IA,2024Q3,2024,3,4_Cemex_Era,20,2,1,22,0,0.0,87.5,31.0,198.0,8.0,1.0,7,2,2,8,6,2,35.0,37.0,15.0,32.0,33.0,11.0,18.0,19.0,8.0,11.111111111111116,-66.66666666666667
IA,2024Q4,2024,4,4_Cemex_Era,23,6,2,29,1,0.5,200.0,94.5,165.0,38.0,1.0,9,1,3,12,6,2,20.0,22.0,7.0,35.0,37.0,15.0,23.0,27.0,11.0,0.0,-33.333333333333336
ID,2013Q1,2013,1,1_Pro-Labor_Expansion,1,0,0,1,0,,25.0,,70.0,,1.0,0,0,0,1,0,1,,,,,,,,,,,
ID,2013Q2,2013,2,1_Pro-Labor_Expansion,1,1,1,2,1,1.0,4000.0,10.0,1806.0,71.0,1.0,0,0,0,1,0,0,1.0,1.0,0.0,,,,,,,,
ID,2013Q3,2013,3,1_Pro-Labor_Expansion,1,1,1,2,1,1.0,80.0,174.0,581.0,183.0,1.0,1,1,0,1,1,0,1.0,2.0,0.0,1.0,1.0,0.0,,,,,
ID,2013Q4,2013,4,1_Pro-Labor_Expansion,6,0,0,6,0,,100.0,,80.5,,1.0,1,2,0,4,3,1,1.0,2.0,1.0,1.0,2.0,0.0,,,,,
ID,2014Q1,2014,1,1_Pro-Labor_Expansion,3,2,0,5,0,,100.0,,72.0,,1.0,1,0,0,1,1,0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,200.0,
ID,2014Q2,2014,2,1_Pro-Labor_Expansion,1,3,1,4,0,0.0,3.0,3.0,267.0,353.0,1.0,1,1,0,0,1,1,3.0,5.0,1.0,6.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0
ID,2014Q3,2014,3,1_Pro-Labor_Expansion,10,1,0,11,0,,21.5,,66.0,,1.0,5,1,2,5,1,1,1.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,900.0,-100.0
ID,2014Q4,2014,4,1_Pro-Labor_Expansion,2,0,3,2,1,0.3333333333333333,67.5,56.0,17.0,56.0,1.0,0,1,0,2,0,0,10.0,11.0,5.0,1.0,4.0,1.0,6.0,6.0,1.0,-66.66666666666667,inf
ID,2015Q1,2015,1,1_Pro-Labor_Expansion,3,0,0,3,0,,500.0,,82.0,,1.0,2,1,0,0,2,0,2.0,2.0,0.0,10.0,11.0,5.0,3.0,5.0,1.0,0.0,
ID,2015Q2,2015,2,1_Pro-Labor_Expansion,1,1,2,2,1,0.5,10.0,5.0,62.0,31.0,1.0,1,0,0,0,1,0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,4.0,1.0,0.0,100.0
ID,2015Q3,2015,3,1_Pro-Labor_Expansion,3,4,5,7,1,0.2,10.0,9.0,460.0,36.0,1.0,0,1,0,3,1,0,1.0,2.0,1.0,3.0,3.0,2.0,10.0,11.0,5.0,-70.0,inf
ID,2015Q4,2015,4,1_Pro-Labor_Expansion,10,3,3,13,1,0.3333333333333333,75.0,10.0,208.0,29.0,1.0,3,1,2,6,2,2,3.0,7.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,400.0,0.0
ID,2016Q1,2016,1,1_Pro-Labor_Expansion,6,4,0,10,0,,100.0,,113.0,,1.0,0,1,0,4,0,1,10.0,13.0,3.0,3.0,7.0,0.0,3.0,3.0,2.0,100.0,
ID,2016Q2,2016,2,1_Pro-Labor_Expansion,3,0,1,3,0,0.0,160.0,5.0,119.0,36.0,1.0,0,0,0,2,0,0,6.0,10.0,0.0,10.0,13.0,3.0,1.0,2.0,1.0,200.0,-50.0
ID,2016Q3,2016,3,1_Pro-Labor_Expansion,5,2,1,7,0,0.0,85.0,6.0,76.0,33.0,1.0,2,1,1,3,2,1,3.0,3.0,0.0,6.0,10.0,0.0,3.0,7.0,0.0,66.66666666666667,-80.0
ID,2016Q4,2016,4,1_Pro-Labor_Expansion,8,1,1,9,0,0.0,100.0,1.0,98.0,6.0,1.0,4,1,0,2,4,2,5.0,7.0,2.0,3.0,3.0,0.0,10.0,13.0,3.0,-19.999999999999996,-66.66666666666667
ID,2017Q1,2017,1,2_Employer-Favorable,13,0,1,13,1,1.0,220.0,30.0,99.0,35.0,1.0,2,4,2,4,2,0,8.0,9.0,4.0,5.0,7.0,2.0,6.0,10.0,0.0,116.66666666666666,inf
ID,2017Q2,2017,2,2_Employer-Favorable,5,2,2,7,1,0.5,200.0,219.5,337.0,48.0,1.0,1,4,1,2,2,2,13.0,13.0,2.0,8.0,9.0,4.0,3.0,3.0,0.0,66.66666666666667,100.0
ID,2017Q3,2017,3,2_Employer-Favorable,11,2,6,13,3,0.5,450.0,26.0,244.0,37.0,1.0,4,5,2,1,4,2,5.0,7.0,1.0,13.0,13.0,2.0,5.0,7.0,2.0,120.00000000000001,500.0
ID,2017Q4,2017,4,2_Employer-Favorable,3,0,2,3,1,0.5,700.0,10.0,100.0,28.0,1.0,1,1,0,1,1,0,11.0,13.0,4.0,5.0,7.0,1.0,8.0,9.0,4.0,-62.5,100.0
ID,2018Q1,2018,1,2_Employer-Favorable,16,0,0,16,0,,125.0,,110.0,,1.0,8,2,1,11,8,3,3.0,3.0,1.0,11.0,13.0,4.0,13.0,13.0,2.0,23.076923076923084,-100.0
ID,2018Q2,2018,2,2_Employer-Favorable,8,1,0,9,0,,400.0,,78.0,,1.0,1,1,1,5,1,0,16.0,16.0,8.0,3.0,3.0,1.0,5.0,7.0,1.0,60.00000000000001,-100.0
ID,2018Q3,2018,3,2_Employer-Favorable,2,0,2,2,2,1.0,130.0,47.0,132.5,23.0,1.0,0,0,0,2,0,0,8.0,9.0,1.0,16.0,16.0,8.0,11.0,13.0,4.0,-81.81818181818181,-66.66666666666667
ID,2018Q4,2018,4,2_Employer-Favorable,13,0,4,13,2,0.5,300.0,26.5,48.0,31.5,1.0,2,0,0,9,1,3,2.0,2.0,0.0,8.0,9.0,1.0,3.0,3.0,1.0,333.3333333333333,100.0
ID,2019Q1,2019,1,2_Employer-Favorable,6,2,3,8,2,0.6666666666666666,400.0,282.0,45.0,31.0,1.0,2,1,1,3,2,0,13.0,13.0,2.0,2.0,2.0,0.0,16.0,16.0,8.0,-62.5,inf
ID,2019Q2,2019,2,2_Employer-Favorable,2,0,0,2,0,,237.5,,583.0,,1.0,1,2,0,1,2,0,6.0,8.0,2.0,13.0,13.0,2.0,8.0,9.0,1.0,-75.0,
ID,2019Q3,2019,3,2_Employer-Favorable,10,3,5,13,2,0.4,192.0,192.0,72.0,46.0,1.0,3,4,0,3,5,2,2.0,2.0,1.0,6.0,8.0,2.0,2.0,2.0,0.0,400.0,150.0
ID,2019Q4,2019,4,2_Employer-Favorable,1,2,0,3,0,,250.0,,182.0,,1.0,1,1,0,0,1,1,10.0,13.0,3.0,2.0,2.0,1.0,13.0,13.0,2.0,-92.3076923076923,-100.0
ID,2020Q1,2020,1,2_Employer-Favorable,10,0,3,10,2,0.6666666666666666,160.0,16.0,51.5,65.0,1.0,3,1,0,4,5,2,1.0,3.0,1.0,10.0,13.0,3.0,6.0,8.0,2.0,66.66666666666667,0.0
ID,2020Q2,2020,2,2_Employer-Favorable,9,0,0,9,0,,100.0,,85.0,,1.0,3,1,0,4,4,0,10.0,10.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,350.0,
ID,2020Q3,2020,3,2_Employer-Favorable,11,2,2,13,1,0.5,22.0,43.0,181.0,189.5,1.0,6,2,3,2,4,1,9.0,9.0,3.0,10.0,10.0,3.0,10.0,13.0,3.0,10.000000000000009,-60.0
ID,2020Q4,2020,4,2_Employer-Favorable,17,0,1,17,0,0.0,200.0,65.0,74.0,16.0,1.0,3,1,0,12,3,0,11.0,13.0,6.0,9.0,9.0,3.0,1.0,3.0,1.0,1600.0,inf
ID,2021Q1,2021,1,3_Labor_Restoration,13,0,1,13,0,0.0,100.0,85.0,119.0,66.0,1.0,1,2,1,7,1,2,17.0,17.0,3.0,11.0,13.0,6.0,10.0,10.0,3.0,30.000000000000004,-66.66666666666667
ID,2021Q2,2021,2,3_Labor_Restoration,11,1,0,12,0,,250.0,,165.0,,1.0,5,1,2,6,2,0,13.0,13.0,1.0,17.0,17.0,3.0,9.0,9.0,3.0,22.222222222222232,
ID,2021Q3,2021,3,3_Labor_Restoration,10,0,1,10,0,0.0,211.5,62.0,50.5,19.0,1.0,4,1,0,4,0,1,11.0,12.0,5.0,13.0,13.0,1.0,11.0,13.0,6.0,-9.090909090909093,-50.0
ID,2021Q4,2021,4,3_Labor_Restoration,6,0,3,6,1,0.3333333333333333,250.0,6.0,575.0,69.0,1.0,3,1,1,3,2,0,10.0,10.0,4.0,11.0,12.0,5.0,17.0,17.0,3.0,-64.70588235294117,200.0
ID,2022Q1,2022,1,3_Labor_Restoration,10,2,2,12,0,0.0,105.0,8.0,111.0,33.5,1.0,4,1,4,6,2,2,6.0,6.0,3.0,10.0,10.0,4.0,13.0,13.0,1.0,-23.076923076923073,100.0
ID,2022Q2,2022,2,3_Labor_Restoration,6,1,1,7,0,0.0,20.0,8.0,112.5,17.0,1.0,2,1,2,2,1,1,10.0,12.0,4.0,6.0,6.0,3.0,11.0,12.0,5.0,-45.45454545454546,inf
ID,2022Q3,2022,3,3_Labor_Restoration,9,2,3,11,1,0.3333333333333333,25.0,175.0,104.0,15.0,1.0,3,4,0,4,1,1,6.0,7.0,2.0,10.0,12.0,4.0,10.0,10.0,4.0,-9.999999999999998,200.0
ID,2022Q4,2022,4,3_Labor_Restoration,7,1,2,8,0,0.0,100.0,12.5,438.0,215.0,1.0,6,5,3,1,6,2,9.0,11.0,3.0,6.0,7.0,2.0,6.0,6.0,3.0,16.666666666666675,-33.333333333333336
ID,2023Q1,2023,1,3_Labor_Restoration,17,0,2,17,1,0.5,120.0,9.0,175.0,34.5,1.0,10,4,4,4,7,3,7.0,8.0,6.0,9.0,11.0,3.0,10.0,12.0,4.0,70.0,0.0
ID,2023Q2,2023,2,3_Labor_Restoration,12,1,1,13,0,0.0,130.0,40.0,200.0,65.0,1.0,3,2,2,9,3,0,17.0,17.0,10.0,7.0,8.0,6.0,6.0,7.0,2.0,100.0,0.0
ID,2023Q3,2023,3,4_Cemex_Era,7,5,9,12,3,0.3333333333333333,27.0,12.0,188.0,51.0,1.0,2,3,4,1,2,3,12.0,13.0,3.0,17.0,17.0,10.0,9.0,11.0,3.0,-22.22222222222222,200.0
ID,2023Q4,2023,4,4_Cemex_Era,21,1,6,22,2,0.3333333333333333,85.0,15.0,127.0,42.0,1.0,9,4,4,8,8,2,7.0,12.0,2.0,12.0,13.0,3.0,7.0,8.0,6.0,200.0,200.0
ID,2024Q1,2024,1,4_Cemex_Era,18,1,2,19,1,0.5,30.0,36.0,228.0,58.5,1.0,4,6,5,9,4,2,21.0,22.0,9.0,7.0,12.0,2.0,17.0,17.0,10.0,5.882352941176472,0.0
ID,2024Q2,2024,2,4_Cemex_Era,12,1,2,13,1,0.5,42.5,57.0,262.0,48.5,1.0,5,2,3,7,2,1,18.0,19.0,4.0,21.0,22.0,9.0,12.0,13.0,3.0,0.0,100.0
ID,2024Q3,2024,3,4_Cemex_Era,14,1,3,15,2,1.0,107.5,22.0,218.0,55.0,1.0,6,3,3,6,3,0,12.0,13.0,5.0,18.0,19.0,4.0,7.0,12.0,2.0,100.0,-66.66666666666667
ID,2024Q4,2024,4,4_Cemex_Era,19,4,0,23,0,,30.0,,129.5,,1.0,7,3,4,9,6,3,14.0,15.0,6.0,12.0,13.0,5.0,21.0,22.0,9.0,-9.523809523809524,-100.0
IL,2013Q1,2013,1,1_Pro-Labor_Expansion,196,93,31,289,16,0.5161290322580645,50.0,20.0,62.0,52.0,1.0,71,27,7,106,78,21,,,,,,,,,,,
IL,2013Q2,2013,2,1_Pro-Labor_Expansion,217,100,30,317,17,0.5666666666666667,60.0,21.5,62.5,52.0,0.9769585253456221,89,36,16,84,81,22,196.0,289.0,71.0,,,,,,,,
IL,2013Q3,2013,3,1_Pro-Labor_Expansion,218,67,43,285,23,0.5348837209302325,60.0,24.0,75.0,69.0,0.9954128440366973,82,44,6,101,94,20,217.0,317.0,89.0,196.0,289.0,71.0,,,,,
IL,2013Q4,2013,4,1_Pro-Labor_Expansion,199,73,33,272,14,0.42424242424242425,60.0,30.0,68.0,50.0,0.9748743718592965,75,21,8,85,65,24,218.0,285.0,82.0,217.0,317.0,89.0,,,,,
IL,2014Q1,2014,1,1_Pro-Labor_Expansion,217,60,38,277,16,0.42105263157894735,82.5,12.0,63.0,49.5,0.9769585253456221,86,25,4,98,100,14,199.0,272.0,75.0,218.0,285.0,82.0,196.0,289.0,71.0,10.71428571428572,22.580645161290324
IL,2014Q2,2014,2,1_Pro-Labor_Expansion,276,82,50,358,26,0.52,50.0,30.0,73.0,50.5,0.9782608695652174,106,44,9,118,102,30,217.0,277.0,86.0,199.0,272.0,75.0,217.0,317.0,89.0,27.188940092165904,66.66666666666667
IL,2014Q3,2014,3,1_Pro-Labor_Expansion,283,70,28,353,15,0.5357142857142857,100.0,23.0,80.5,55.0,1.0,94,27,10,152,90,15,276.0,358.0,106.0,217.0,277.0,86.0,218.0,285.0,82.0,29.8165137614679,-34.883720930232556
IL,2014Q4,2014,4,1_Pro-Labor_Expansion,245,65,39,310,22,0.5641025641025641,50.0,26.0,86.0,52.0,1.0,102,32,9,93,108,16,283.0,353.0,94.0,276.0,358.0,106.0,199.0,272.0,75.0,23.115577889447223,18.181818181818187
IL,2015Q1,2015,1,1_Pro-Labor_Expansion,193,49,30,242,12,0.4,60.0,30.0,77.0,56.5,0.9948186528497409,78,27,5,94,67,13,245.0,310.0,102.0,283.0,353.0,94.0,217.0,277.0,86.0,-11.059907834101379,-21.052631578947366
IL,2015Q2,2015,2,1_Pro-Labor_Expansion,212,62,31,274,17,0.5483870967741935,50.0,19.0,77.0,41.0,0.9716981132075472,91,10,3,90,69,10,193.0,242.0,78.0,245.0,310.0,102.0,276.0,358.0,106.0,-23.188405797101453,-38.0
IL,2015Q3,2015,3,1_Pro-Labor_Expansion,209,67,36,276,16,0.4444444444444444,50.0,17.0,78.0,34.0,0.9856459330143541,75,33,5,95,81,14,212.0,274.0,91.0,193.0,242.0,78.0,283.0,353.0,94.0,-26.14840989399293,28.57142857142858
IL,2015Q4,2015,4,1_Pro-Labor_Expansion,238,63,31,301,20,0.6451612903225806,100.0,17.0,80.0,33.0,0.9327731092436975,90,29,14,94,69,17,209.0,276.0,75.0,212.0,274.0,91.0,245.0,310.0,102.0,-2.857142857142858,-20.512820512820518
IL,2016Q1,2016,1,1_Pro-Labor_Expansion,229,70,27,299,16,0.5925925925925926,67.5,16.0,70.0,34.0,0.9344978165938864,93,15,6,100,72,10,238.0,301.0,90.0,209.0,276.0,75.0,193.0,242.0,78.0,18.65284974093264,-9.999999999999998
IL,2016Q2,2016,2,1_Pro-Labor_Expansion,262,72,32,334,16,0.5,80.0,11.0,82.0,30.5,0.9961832061068703,100,27,11,114,100,16,229.0,299.0,93.0,238.0,301.0,90.0,212.0,274.0,91.0,23.584905660377366,3.2258064516129004
IL,2016Q3,2016,3,1_Pro-Labor_Expansion,211,53,23,264,11,0.4782608695652174,50.0,15.0,79.0,31.0,1.0,84,15,17,86,61,14,262.0,334.0,100.0,229.0,299.0,93.0,209.0,276.0,75.0,0.9569377990430672,-36.111111111111114
IL,2016Q4,2016,4,1_Pro-Labor_Expansion,203,61,12,264,4,0.3333333333333333,80.0,17.0,74.0,35.0,1.0,77,21,18,92,73,10,211.0,264.0,84.0,262.0,334.0,100.0,238.0,301.0,90.0,-14.70588235294118,-61.29032258064516
IL,2017Q1,2017,1,2_Employer-Favorable,208,55,19,263,7,0.3684210526315789,76.5,8.0,84.5,24.0,1.0,76,17,6,109,75,5,203.0,264.0,77.0,211.0,264.0,84.0,229.0,299.0,93.0,-9.170305676855895,-29.629629629629626
IL,2017Q2,2017,2,2_Employer-Favorable,255,76,24,331,12,0.5,80.0,17.0,79.0,29.0,1.0,98,20,7,121,103,11,208.0,263.0,76.0,203.0,264.0,77.0,262.0,334.0,100.0,-2.6717557251908386,-25.0
IL,2017Q3,2017,3,2_Employer-Favorable,202,57,22,259,14,0.6363636363636364,80.0,9.0,80.0,31.5,1.0,68,19,6,94,67,12,255.0,331.0,98.0,208.0,263.0,76.0,211.0,264.0,84.0,-4.265402843601896,-4.347826086956519
IL,2017Q4,2017,4,2_Employer-Favorable,224,59,18,283,8,0.4444444444444444,60.0,18.0,67.0,32.5,1.0,81,27,8,99,75,23,202.0,259.0,68.0,255.0,331.0,98.0,203.0,264.0,77.0,10.344827586206895,50.0
IL,2018Q1,2018,1,2_Employer-Favorable,190,64,25,254,14,0.56,90.0,19.0,68.5,33.0,1.0,80,19,7,88,73,8,224.0,283.0,81.0,202.0,259.0,68.0,208.0,263.0,76.0,-8.653846153846157,31.578947368421062
IL,2018Q2,2018,2,2_Employer-Favorable,215,64,28,279,12,0.42857142857142855,100.0,28.0,71.0,30.5,0.9953488372093023,98,32,7,89,98,16,190.0,254.0,80.0,224.0,283.0,81.0,255.0,331.0,98.0,-15.686274509803921,16.666666666666675
